Date,Mysore,Kodagu,Mandya,Hassan
16-May-20,8.13,16.88,0.88,6.89
17-May-20,0.01,0.09,0.26,0.02
18-May-20,24.2,24.83,30.4,24.18
19-May-20,0.07,3.92,0,0.2
20-May-20,5.55,2.96,0.17,0.03
21-May-20,0,0.12,0,0.18
22-May-20,0.95,1.63,1.22,7.15
23-May-20,5.99,7.04,18.36,7.6
24-May-20,0.28,1.74,1.57,6.69
25-May-20,10.48,4.14,20.35,11.41
26-May-20,9.75,3.01,8.26,9.06
27-May-20,6.03,3.03,6.78,2.94
28-May-20,6.84,5.3,9.81,4.14
29-May-20,13.35,1.54,9.74,0.38
30-May-20,28.41,16.22,14.81,16.29
31-May-20,0.75,2.33,2.85,7.64
01-Jun-20,0.8,1.82,1.34,6.74
02-Jun-20,3.99,3.77,4.38,0.96
03-Jun-20,1.3,14.43,0.02,2.92
04-Jun-20,1.68,23.49,0.15,5.68
05-Jun-20,0.14,3.48,0.53,0.69
06-Jun-20,0.18,1.37,1.14,0.72
07-Jun-20,4.12,14.51,15.16,3.2
08-Jun-20,1.8,12.15,3.6,1.09
09-Jun-20,0.35,0.82,6.09,1.53
10-Jun-20,0.31,4.5,0.94,1.38
11-Jun-20,5.33,10.86,10.62,20.93
12-Jun-20,1.25,7.88,4.97,5.58
13-Jun-20,0.18,2.29,0.1,2.72
14-Jun-20,6.52,20.65,1.72,6.9
15-Jun-20,6.41,13.19,0.73,5.21
16-Jun-20,1.6,9.36,0.17,1.16
17-Jun-20,1.3,16.02,0.25,1.47
18-Jun-20,6.15,26.43,2.19,4.73
19-Jun-20,0.7,6.63,0.62,5.36
20-Jun-20,0.57,1.9,0.37,2.61
21-Jun-20,0.4,3.54,0.87,1.23
22-Jun-20,4.04,14.27,3.31,12.88
23-Jun-20,0.11,3.44,0.63,0.56
24-Jun-20,0.7,1.12,1.48,2.1
25-Jun-20,7.2,4.02,10.15,6.06
26-Jun-20,3.92,1.45,23.13,23.35
27-Jun-20,4.89,1.66,3.85,1.45
28-Jun-20,1.62,3,0.47,1.29
29-Jun-20,12.1,13.86,5.03,13.42
30-Jun-20,5.34,20.4,12.11,27.81
01-Jul-20,0.21,2.57,0.28,0.32
02-Jul-20,1.29,6.82,0,0.76
03-Jul-20,5.49,21.02,7.13,8.74
04-Jul-20,12.45,21.19,12.11,5.69
05-Jul-20,2.65,13.77,0.23,4.27
06-Jul-20,4.46,18.21,5.29,3.04
07-Jul-20,3.78,21.86,0.75,6.71
08-Jul-20,3.48,19.36,5.84,6.27
09-Jul-20,7.85,11.42,18.31,5.46
10-Jul-20,6.2,7.98,7.86,4.95
11-Jul-20,0.83,1.29,0.11,0.2
12-Jul-20,4.86,6.67,0.03,0.44
13-Jul-20,0.29,3.41,0.15,0.79
14-Jul-20,,,,
15-Jul-20,,,,
16-Jul-20,,,,
17-Jul-20,,,,
18-Jul-20,,,,
19-Jul-20,,,,
20-Jul-20,,,,
21-Jul-20,,,,
22-Jul-20,,,,
23-Jul-20,,,,
24-Jul-20,,,,
25-Jul-20,,,,
26-Jul-20,,,,
27-Jul-20,,,,
28-Jul-20,,,,
29-Jul-20,9.6,1.75,16.32,4.08
30-Jul-20,15.42,21.14,2.2,12.32
31-Jul-20,0.71,2.83,1.56,6.71
01-Aug-20,4.67,10.39,2.38,5.02
02-Aug-20,1,8.74,1.87,1.82
03-Aug-20,11.88,25.44,5.87,10.81
04-Aug-20,6.74,50.83,10.31,16.4
05-Aug-20,17.3,72.21,15.15,29.3
06-Aug-20,18.51,91.69,15.13,30.06
07-Aug-20,23.23,97.88,14.94,24.98
08-Aug-20,11.24,63.47,12.13,13.6
09-Aug-20,7.72,36.74,11.21,8.76
10-Aug-20,4.58,14.59,14.67,3.19
11-Aug-20,1.74,11.5,3.02,2.42
12-Aug-20,8.43,21.33,5.88,6.21
13-Aug-20,0.23,2.74,1.09,0.96
14-Aug-20,0.2,2.05,0.63,0.63
15-Aug-20,0.69,10.25,0.79,4.32
16-Aug-20,0.44,5.54,0.46,3.63
17-Aug-20,1.04,6.8,11.39,7.64
18-Aug-20,6.34,13.02,12.16,5.9
19-Aug-20,1.41,12.23,0.48,1.88
20-Aug-20,0.06,2.09,0.53,2.57
21-Aug-20,0.93,7.37,0.57,1.83
22-Aug-20,0.09,5.85,0,1.94
23-Aug-20,5.15,4.49,2.45,1.14
24-Aug-20,2.9,1.88,2.25,0.41
25-Aug-20,0.29,0.69,4.01,1.02
26-Aug-20,0.04,0,0,0
27-Aug-20,0.06,0,0,0
28-Aug-20,0,0.29,0,0
29-Aug-20,0.01,0,0,0.01
30-Aug-20,0.1,3.4,0.04,0.74
31-Aug-20,1.68,0.68,6.6,0.12
01-Sep-20,28.04,11.56,31.39,10.52
02-Sep-20,19.74,19.29,18.89,30.39
03-Sep-20,18.13,21.93,26.24,26.66
04-Sep-20,4.32,7.69,5.09,12.26
05-Sep-20,5.95,5.8,4.66,20.82
06-Sep-20,0.79,2.1,1.71,4.51
07-Sep-20,12,19.78,5.54,10.28
08-Sep-20,1.48,5.29,2.5,3.34
09-Sep-20,0.52,4.83,3.29,4.31
10-Sep-20,13.7,14.95,17.84,10.04
11-Sep-20,0.84,13.35,1.86,0.96
12-Sep-20,3.08,19.13,2.35,3.03
13-Sep-20,1.95,20.73,6.56,3.95
14-Sep-20,8.39,11.67,4.6,4.62
15-Sep-20,0.44,2.26,0.37,1.02
16-Sep-20,2.98,6.87,0.66,0.57
17-Sep-20,0.42,2.01,0.24,1.6
18-Sep-20,4.34,13.47,2.88,2.8
19-Sep-20,1.22,12.12,0.71,0.83
20-Sep-20,9.47,42.15,14.78,10.95
21-Sep-20,9.73,38.36,11,11.34
22-Sep-20,3.38,31.68,2.46,8.99
23-Sep-20,0.53,4.32,2.42,3.59
24-Sep-20,0.09,0.93,0.1,0.98
25-Sep-20,0.12,0.92,0.13,0.13
26-Sep-20,0.78,5.81,1.08,0.41
27-Sep-20,1.03,12.76,0.27,0.28
28-Sep-20,0.01,0.52,0.89,0
29-Sep-20,2.5,6.4,3.84,4.8
30-Sep-20,8.05,2.68,29.49,1.81
01-Oct-20,4.33,0.98,5.74,0.99
02-Oct-20,0,0.01,0,0
03-Oct-20,5.15,2.46,4.81,7.59
04-Oct-20,1.28,0.06,8.51,0.41
05-Oct-20,0.34,0.91,0.37,0.36
06-Oct-20,3.41,0.9,3.21,5.45
07-Oct-20,13.39,6.78,9.32,6.42
08-Oct-20,9.13,4.31,2.14,3.17
09-Oct-20,13.47,7.16,23.76,1.59
10-Oct-20,23.69,11.45,26.68,29.09
11-Oct-20,4.28,12.24,8.97,25.17
12-Oct-20,0.3,6.67,0.87,2.36
13-Oct-20,3.3,13.9,1.21,5.81
14-Oct-20,0.43,14.01,9.26,11.85
15-Oct-20,1.22,18.89,0.92,12.05
16-Oct-20,0.14,9.55,0.47,2.02
17-Oct-20,0,0,0,0
18-Oct-20,1.4,2.17,0.19,0.59
19-Oct-20,12.25,12.08,7.2,18.69
20-Oct-20,3.66,1.49,6.13,1.11
21-Oct-20,3.77,2.36,19.48,13.6
22-Oct-20,4.35,10.75,13.09,11.13
23-Oct-20,1.07,4.34,2.17,13.14
24-Oct-20,0.8,4.11,9.91,17.92
25-Oct-20,0.01,0,1.36,0.64
26-Oct-20,0.1,0.36,1.1,3.27
27-Oct-20,0.36,0.25,0,0
28-Oct-20,0.03,0.39,0,0
29-Oct-20,0.02,0,0,0
30-Oct-20,0.07,0.03,0,0
31-Oct-20,0,0,0,0
01-Nov-20,0.34,0,0.48,0.12
02-Nov-20,1.68,1.47,0.06,0.36
03-Nov-20,5.69,6.8,1.21,1.12
04-Nov-20,0.07,1.51,0,0.18
05-Nov-20,0.89,0.37,1.61,0.33
06-Nov-20,17.2,10.9,21.36,9.76
07-Nov-20,0.25,0.07,0.3,0.29
08-Nov-20,0.22,0,0.1,0.11
09-Nov-20,0.05,0.05,0,0
10-Nov-20,0,0,0,0
11-Nov-20,0,0,0,0
12-Nov-20,0,0,0,0
13-Nov-20,0.93,0,0.11,0
14-Nov-20,4.44,3.58,7.15,7.72
15-Nov-20,0.01,0,0,0
16-Nov-20,3.21,0.62,5.65,1.06
17-Nov-20,10.8,2.21,8.68,2.21
18-Nov-20,1.05,0.07,0.77,0.89
19-Nov-20,0.5,0,0,0
20-Nov-20,0.03,0,0,0
21-Nov-20,0,0,0,0
22-Nov-20,0,0,0,0
23-Nov-20,0,0,0,0
24-Nov-20,0,0,0,0
25-Nov-20,0,0,0,0
26-Nov-20,1.51,0,1.62,0.02
27-Nov-20,0.26,0,0.43,0
28-Nov-20,0.01,1.35,0,0
29-Nov-20,0.37,0.1,0.01,0
30-Nov-20,0.18,0,0.06,0
01-Dec-20,0,0,0,0
02-Dec-20,0,0,0,0
03-Dec-20,0.01,0,0,0
04-Dec-20,0.62,0.16,0.73,0.05
05-Dec-20,1.8,0.31,3.19,0.01
06-Dec-20,4.67,1.78,1.21,1.22
07-Dec-20,1.36,0,3.32,0.16
08-Dec-20,3.75,0.96,5.15,6.35
09-Dec-20,7.33,5.3,6.48,9.45
10-Dec-20,0,0.07,0.01,0
11-Dec-20,0,0.09,0,0
12-Dec-20,0,0,0,0
13-Dec-20,0,0,0,0
14-Dec-20,0,0.03,0,0
15-Dec-20,0,0,0,0
16-Dec-20,0,0,0,0
